,titles,keys,cluster_num
14412,DisplayPort to HDMI Adapter,['weight'],3809
1436,Adtran NetVanta 1534 Layer 2 Gigabit Ethernet Switch,['warranty'],3809
10582,Jabra 14201-10 LINK 10 EHS Adapter for Aastra,['product_type'],3809
11703,StarTech.com 12-Inch LP4 to 2x SATA Power Y Cable Adapter,"['operating_system', 'hardware_platform']",3809
18268,HPE NC364m - network adapter,"['product_line', 'data_link_protocol', 'interface', 'installed_qty', 'connectivity_technology', 'qty', 'connector_type', 'packaged_quantity', 'remote_management_protocol', 'ports_qty', 'humidity_range_operating', 'form_factor', 'type', 'compatibility', 'support_details_full_contract_period']",3809
10161,StarTech PEX2S1P553B 2S1P PCI Express Serial Parallel Combo Card,"['host_interface', 'form_factor', 'platform_supported', 'packaged_quantity']",3809
12544,VXI Corporation 1029 Audio Cable Adapter,['product_type'],3809
13384,StarTech.com Straight Through Serial Cable - DB9 M/F - 6 Feet (MXT100),"['operating_system', 'hardware_platform', 'color']",3809
16971,User manual StarTech 4-Port RS-232 Serial Native PCIe Adapter Card PEX4S553,"['interface', 'ports']",3809
18575,D-Link DES-1008E 8 Port Desktop Switch,"['humidity_range_operating', 'data_link_protocol', 'service_support', 'form_factor', 'connectivity_technology', 'service_support_details', 'device_type', 'power_device', 'enclosure_type']",3809
15539,StarTech.com 1-Port PCI Parallel Adapter Card,"['availability', 'host_interface', 'form_factor', 'environmental_certification', 'packaged_quantity']",3809
7101,Intel PRO/1000 PT Dual Port Server Adapter - Network adapter - PCI Express,"['data_link_protocol', 'form_factor', 'connectivity_technology', 'device_type']",3809
12364,StarTech Wireless Antenna Cable,"['product_type', 'color']",3809
15032,Perle - SPEED1 LE Express 1 Port PCI Express Serial Card,"['product_type', 'host_interface']",3809
12987,Supermicro The Compact and Feature-Rich 4-Port Ethernet Controller Item # 979690,"['host_interface', 'network_technology', 'usb', 'form_factor', 'total_number_of_ports', 'device_supported', 'platform_supported', 'media_type_supported']",3809
4080,Sonnet FWUSB2A-E Tango Express Firewire 800/USB 2.0 PCI Express Card Adapter,"['number_of_usb_20_ports', 'form_factor', 'total_number_of_usb_ports', 'host_interface', 'platform_supported', 'green_compliance_certificateauthority']",3809
12434,Netis 8 Port Gigabit Ethernet PoE Switch/8 Port PoE/802.3at,"['product_type', 'form_factor']",3809
3332,StarTech.com 6 ft Standard Laptop Power Cord - NEMA 1-15P to C7,"['product_type', 'color']",3809
13256,AddOn 10 Gigabit Ethernet NIC w/2 Open SFP+ Slots PCIe x8 614203-B21-AOK,"['expansion_slot_type', 'host_interface', 'media_type_supported', 'network_technology', 'form_factor', 'product_type', 'device_supported', 'number_of_total_expansion_slots', 'green_compliance_certificateauthority']",3809
5071,StarTech.com 2.5' Encrypted Hard Drive Enclosure,['productgroep'],3809
10448,Cisco Catalyst 2960-24TC-S Managed Ethernet Switch,"['expansion_slot_type', 'number_of_network_rj-45_ports', 'total_number_of_network_ports', 'manageable', 'number_of_total_expansion_slots', 'layer_supported', 'ethernet_technology', 'media_type_supported']",3809
1668,8 Port RS422/485 Ethernet to Serial Adapter,['ports'],3809
6436,Linksys Smart LGS308P - switch - 8 ports - managed,['subtype'],3809
14786,Mellanox MCX4121A-XCAT ConnectX-4 10Gigabit Ethernet Card,['http'],3809
4176,AddOn Displayport to HDMI Adapter Converter Cable - Male to Female,['http'],3809
654,AMD FX 8120 8-Core Processor 3.1 8 Socket AM3 - FD8120FRGUBOX,"['package_quantity', 'binding', 'product_group']",3809
4648,IOgear GCS42UW6 2-Port USB KVM Switch,['product_type'],3809
17004,"StarTech.com Digital Audio Cable, Thin Toslink, 6ft","['warranty', 'warranty-labor', 'contents', 'connectivity_technology', 'warranty-parts', 'compliant_standards', 'color']",3809
3838,Ethernet Gateway Pluggable PPI To Module BCNetS7 for Siemens S7-200 PLC WinCC replace CP243 USB-PPI,['unit_type'],3809
9427,IBM Brocade SAN Module (32R1820) 20-Ports Plug-in module Switch 32R1818,"['ships_to', 'free_shipping']",3809
5013,Startech Mini DisplayPort to HDMI Active Video and Audio Adapter Converter (MDP2HDS),['color'],3809
14477,"Startech 1 Port D-sub, 9 Pin, RS232 PCI Express Serial Board, 460.8kbit/s","['number_of_ports', 'interface']",3809
15071,Intel LSI MegaRAID RT3WB080 8-port Serial ATA Controller,"['host_interface', 'controller_type', 'form_factor', 'product_type', 'platform_supported']",3809
9071,IBM 49Y7962 Intel X520-DA2 Dual Port 10 Gigabit Ethernet SFP+ Adapter,['number_of_ports'],3809
2164,StarTech 2 Port PCI RS232 Serial Adapter Card with 16550 UART - PCI2S550,"['host_interface', 'connectivity_technology', 'compatibility']",3809
12255,Intel Ethernet Converged Network Adapter X520-LR1 - PCI Express x8 - 1 Port - 10,"['green_compliance_certificateauthority', 'host_interface', 'form_factor', 'total_number_of_ports', 'shipping', 'assembly_required']",3809
719,STARTECH StarTech.com 15 ft High Speed HDMI Cable - HDMI to HDMI - M/M,"['connector_on_second_end', 'connector_on_first_end', 'product_type', 'device_supported', 'cable_type', 'connector_plating', 'packaged_quantity', 'features', 'green_compliance_certificateauthority', 'color']",3809
14520,"Dell E-Port Plus Advanced Port Replicator with USB 3.0 for E Series Latitudes, 130W AC",['color'],3809
3226,Lenovo Gigabit Ethernet Card,"['http', 'packaged_quantity', 'number_of_network_rj-45_ports', 'total_number_of_ports']",3809
7529,EDIMAX Switch Managed [ES-5160G+ V3],['manageable'],3809
7645,Plugable USB 2.0 7-Port Hub with 60W Power Adapter,['platform_supported'],3809
6640,Siig DisplayPort 2-Port KVM Switch,['green_compliance_certificateauthority'],3809
9277,StarTech 5 Port Industrial Ethernet Switch - DIN Rail Mountable,"['network_communication', 'warranty', 'green_compliance_certificateauthority', 'certifications_standards']",3809
18799,Orico HR02-U3 3-Port USB 3.0 Wired Network Adapter (Black),"['color', 'optical_zoom', 'warranty_type', 'display_size']",3809
18800,"DLink DFE530TX Fast 10/100 Mbps, Plug & Play PCI Network Card","['number_of_ports', 'interfacesports', 'host_interface']",3809
18746,StarTech StartTech.com 1 Port Gigabit PoE+ Power over Ethernet Injector 48V / 30W - 802.3at / 802.3af - Wall-Mountable,"['warranty', 'green_compliance_certificateauthority']",3809
12809,Intel Pro/1000 PT PCI-e Gigabit Quad Port Ethernet NIC EXPI9014PTBLK D24262-011,"['ships_to', 'type', 'free_shipping']",3809
7413,StarTech 2 Port PCIe SuperSpeed USB 3.0 Card Adapter with UASP - LP4 Power,"['host_interface', 'number_of_usb_30_ports', 'form_factor', 'total_number_of_usb_ports']",3809
10245,StarTech StarView SV431USBAE 4-Port USB KVM Switch,"['form_factor', 'product_type']",3809
6054,"VisionTek 2-Port USB 3.0 PCI Express Expansion Card, P/N: 900598.",['type'],3809
1249,Brocade FES12GCF FastIron Edge Ethernet Switch,"['form_factor', 'product_type', 'gigabit_ethernet_port']",3809
14846,StarTech.com Samsung XE303 Chromebook VGA and Ethernet Adapter Kit - HDMI to VGA - USB 2.0 to Ethernet Item # 446481,"['color', 'environmental_certification']",3809
18797,Cisco 3925E Integrated Services Router - router - desktop,"['data_link_protocol', 'device_type', 'power', 'remote_management_protocol']",3809
12233,StarTech Mini DisplayPort to HDMI Adapter - 4K mDP to HDMI Converter - UHD 4K 60Hz,"['cable_type', 'http', 'packaged_quantity', 'features', 'device_supported']",3809
16462,Cisco SPA122 ATA with Router,['environmental_certification'],3809
12263,StarTech 4 Port Portable USB 3.0 Hub with Built-in Cable - Aluminum and Compact USB Hub,"['total_number_of_usb_ports', 'form_factor', 'http', 'packaged_quantity', 'number_of_usb_30_ports', 'color']",3809
13938,StarTech 1-Port PCI Express IDE Controller Adapter Card,"['host_interface', 'bus_type', 'warranty']",3809
10386,EATON - CARTE SOFTWARE &amp; CONNECTIVITY SNMP / WEB ACCS,"['internal', 'connectivity_technology', 'ethernet_lan', 'ethernet_lan_rj-45_ports', 'interface']",3809
16738,StarTech Drive Bay Mounting Kit; (BRACKET25SAT),"['compatibility', 'green_compliance_certificateauthority']",3809
3488,Vantec Vantec 4-Port USB 3.0 Bus-Powered Travel Hub,['platform_supported'],3809
2412,StarTech 3 ft Mini DisplayPort 1.2 Cable M/M - Mini DisplayPort 4k,"['connector_plating', 'cable_type', 'http', 'packaged_quantity', 'packing', 'color']",3809
1724,HP - Expansion module - 10 Gigabit Ethernet - 10GBase-X - 2 ports,"['internal', 'connectivity_technology', 'colour_of_product']",3809
5882,Sabrent 4 Port USB 3.0 PCI Express Card,"['availability', 'host_interface', 'number_of_usb_30_ports', 'form_factor', 'total_number_of_usb_ports', 'product_type', 'platform_supported']",3809
13839,Cisco 881 Ethernet Security - router - desktop,"['data_link_protocol', 'power', 'enclosure_type']",3809
5017,Finisar Datacom SFP+ Transceiver,['form_factor'],3809
13904,StarTech.com 4 Port Low Profile Native RS232 PCI Express Serial Card with 16950 UARTserial adapter,"['data_link_protocol', 'form_factor', 'device_type']",3809
18231,Intel PRO/1000 PT Desktop Adapter - Network Adapter,"['form_factor', 'device_type']",3809
19036,Transcend HUB2 4-port USB Hub,"['total_number_of_usb_ports', 'form_factor', 'http', 'number_of_usb_30_ports', 'color']",3809
4519,Intel Ethernet Converged Network Adapter X710-DA4,"['warranty', 'green_compliance_certificateauthority']",3809
18706,Netgear 8 Port ProSafe Plus Gigabit Click Switch,"['subtype', 'remote_management_protocol']",3809
15064,Actiontec Ethernet to Coax Adapter for Homes with Cable TV Service (ECB2500C),"['free_shipping', 'color']",3809
18186,Supermicro Add-on Card AOC-STGN-i2S - Network adapter - PCIe 2.0 x8 low profile - 10 GigE - 2 ports - for SuperServer 5086B-TRF,"['host_interface', 'specifications']",3809
2786,D-Link PCI Rangebooster G Desktop Adapter,['productgroep'],3809
17603,IBM 90Y9355 System X Network Adapter 4 Ports,"['length', 'width', 'height']",3809
19007,StarTech.com 2 Port USB 3.0 PCIE Controller Card - PEXUSB3S23,"['platform_supported', 'number_of_usb_30_ports']",3809
1917,Sonnet Tempo SSD PCIe Card Adapter,['unit_of_measure'],3809
9337,Dell / Intel PRO/1000 PT SINGLE PORT GIGABIT ETHERNET PCIe NIC Card U3867,"['ships_to', 'free_shipping']",3809
10804,StarTech Wireless Display Adapter with Miracast for Mobile Devices - HDMI Wireless Receiver,"['number_of_network_rj-45_ports', 'http', 'usb', 'connectivity_technology', 'number_of_usb_ports', 'wireless_lan_standard', 'number_of_hdmi_outputs', 'color']",3809
7232,Siig 1-port PCI Serial Adapter,"['warranty', 'green_compliance_certificateauthority']",3809
11551,StarTech 4 Port LP PCI Express Serial Adapter Card,"['host_interface', 'product_type', 'number_of_ports', 'form_factor']",3809
15125,Rosewill 2-Port USB 3.0 PCI Express Card Components RC-505,['number_of_usb_30_ports'],3809
17564,Intel E1G44ETBLK Gigabit Ethernet Quad Port Server Adapter 10/ 100/ 1000Mbps PCI-Express 4 x RJ45 [E1G44ETBLK],"['number_of_ports', 'form_factor', 'host_interface', 'green_compliance_certificateauthority']",3809
10979,"StarTech.com RS-232 to TTL F M Serial Converter, Black","['connectivity_technology', 'color', 'compliant_standards']",3809
15656,TRENDnet (TPES44) 8-Ports External Switch Managed,"['connectivity_technology', 'compatibility', 'form_factor', 'enclosure_type']",3809
125,AEG Solo 15 white,"['volume_control', 'warranty']",3810
19034,Seal Shield SUSB6 USB Cable,"['product_type', 'cable_type']",3811
16071,Crestron DigitalMedia 8G DM-8G-CONN-100 Network Connector,"['packaged_quantity', 'product_type', 'green_compliance_certificateauthority']",3811
14401,Hewlett Packard Enterprise 4X QDR QLogic InfiniBand Dual Port Mezzanine HCA for c-Class BladeSystem (583210-B21),['number_of_ports'],3811
18475,"Unirise Clearfit Slim Cat6 Patch Cable, 28AWG, Snagless, Blue, 6ft","['warranty', 'physical_characteristics', 'green_compliance_certificateauthority']",3811
12519,6pc 12/Dr Deep Impact Socket Set,"['payment_condition', 'delivery_fob_port', 'delivery_lead_time', 'color']",3811
8232,Acco ClickSafe K64663US Cable Lock,['product_type'],3811
11480,Intermec Serial Data Transfer Cable,['cable_type'],3811
15149,"Mediabridge Ethernet Cable (25 Feet) - Supports Cat6 / Cat5e / Cat5 Standards, 550MHz, 10Gbps - RJ45 Computer Networking Cord (Part# 31-399-25B )",['color'],3811
6450,Cooper Wiring Devices AH6810G AH6810U in NEMA 1 Enclosure,['unit'],3811
2302,"Black Box Network Services Box CAT5e Value Line Patch Cable, Stranded, Violet, 7-ft. (2.1-m) - Category 5e for Network Device - 7 ft - 1 x RJ-45 Ma","['connector_on_second_end', 'connector_on_first_end', 'product_type', 'color', 'features', 'device_supported', 'cable_type']",3811
7862,Details about Black & Decker 18V Cordless NiCD 3/8 in. Drill Driver Kit GCO18SB2 NEW,"['cordless', 'chuck_type']",3811
1869,Netgear Powerline AV 200 Adapter kit,['productgroep'],3811
7556,RapcoHorizon 1/8 Inch Mono to 1/4 Inch Line Cable (8 Foot),"['jacket', 'cable']",3811
3574,4XEM 15FT DVI-D Single Link M/M Digital Video Cable,"['connector_plating', 'cable_type', 'http', 'packaged_quantity', 'device_supported', 'color']",3811
3403,"Cooper Wiring Devices, 7501GY","['color', 'grade', 'quantity']",3811
15775,"QVS FireWire Cable, 9pin to 6pin (M-M), Black, 15ft","['availability', 'warranty-parts', 'warranty-labor', 'color']",3811
8849,SS-7 Slam Specialties Air Bag 250psi Single 1/2' Port,"['shipping', 'quantity']",3811
12699,Uniden ATLANTIS 295 Dual Band GMRS + Marine VHF Radio,"['applicationusage', 'packaged_quantity']",3811
4120,2 ft. Cat5e Snagless Ethernet Computer LAN Network Patch Cable - Blue (100-Pack),"['certifications_and_listings', 'color_family']",3811
12488,Black Retractable Aux Auxiliary Cable (3FT) for Motorola Droid Razr XT912,['quantity'],3811
3000,Nyko Universal AC Power Cord,['product_type'],3811
1815,Tripp Lite P004-002 Power Extension Cord,"['warranty', 'green_compliance_certificateauthority']",3811
9072,Ingenico Pigtail Power Connect Cable,['color'],3811
11878,Steren USB Cable,"['connector', 'cable_type', 'color']",3811
4885,"VGA over Cat5/Cat6 Extender Kit, Box-Style Transmitter and Repeater, 1920x1440 at 60Hz, Up to 1000-ft.","['ports', 'color']",3811
10313,Blackhawk TS-1210S 10 Piece External Torx® Impact Socket Set,"['color_finish', 'number_of_pieces']",3811
1491,"Igus® CF9-60-04 Chainflex® CF9 Control Cable, 10 Gauge, 300V Max., TPE, 0.49"" OD",['color'],3811
7181,QVS 3-Outlet 3-Prong 25ft Flat Right-Angle Power Extension Cord,"['http', 'current_rating', 'product_type', 'color']",3811
11029,ACP-EP SFP 10KM LX LC GLC-LH-SMD TAA XCVR 1-GIG LX DOM SMF LC Transceiver for Cisco,"['warranty-labor', 'warranty-parts']",3811
9472,"Linksys Advanced DOCSIS 3.0 Cable Modem for Comcast, Connector, F-type female 75 ohm Cable (DPC3008)",['color'],3811
15392,Protect It! 6 ft. Cord with 6 Outlet Strip,"['commercial_residential', 'package_quantity', 'certifications_and_listings', 'color_family', 'electrical_product_type']",3811
5565,CorpCo 6ft power cable for Vizio LCD/LED TVs,"['binding', 'productgroup']",3811
9605,CablesToGo (C2G) 27573 RJ45 Cat5E Modular Plug (with Load Bar) for Round Solid/Stranded Cable Multipack (25 pack),"['rohs', 'length', 'warranty', 'color']",3811
7262,Datalogic Universal Keyboard Wedge Cable,['product_type'],3811
2608,"HPE Cat5 Cables, 3ft, 4-pack","['connector', 'availability', 'warranty-labor', 'more_from', 'warranty-parts']",3811
10308,At Sb67118 / Sb6718 4-line Corded-cordless Phone System W/ 4 Phones Repeater,['platform'],3811
19200,"C-Line® Lay-Flat Power Extension And Cord Cover, 13 Amps, 125 V, 5ft, Black (C-Line® 79051) - New & Original","['compliance_standards', 'application', 'number_of_outlets', 'colors']",3811
17244,INSTEN 3.5mm Plug to Jack Extension M/F 50-foot Cable for Apple iPhone 4S/ 5S/ 6,['color'],3811
11937,"Locking Plug, 20 Amps, 277VAC Voltage, NEMA Configuration: L7-20P, Number of Poles: 2","['phase', 'number_of_poles', 'antimicrobial', 'corrosion_resistant']",3811
17678,Black Box Network Services 2-Port Inserts for GigaStation2 Surface-Mount Housings - White,['http'],3811
6571,Xirrus XP8-MSI-70M - PoE injector ( rack-mountable ) - 560 Watt - Ethernet - output connectors: 8 - 1U (XP8-MSI-70M),"['product_type', 'specifications']",3811
7888,RapcoHorizon TRS to TRS Balanced Line Cable (18 Foot),['jacket'],3811
9803,Oupiin 3011-20C00SY1A 20 Way Straight Latched Plug,"['rohs', 'moq']",3811
17317,CAB5-HMI | Mitsubishi Programming Cable For E Series And Connecting To 1) Simatic S5 3964r (with A Null Modem) 2) Simatic S7 Mpi With Cab11-hmi 3) Simatic S7 3964r 4) Allen-bradley Slc-500,['range'],3811
14452,Tripp Lite Cat6 Gigabit Snagless Molded Patch Cable,"['connector_on_second_end', 'connector_on_first_end', 'http', 'features', 'cable_type']",3811
7246,Axiom - Patch cable - SC multi-mode (M) to LC multi-mode (M) - 39 ft - fiber optic - 50 / 125 micron - OM4,"['technology', 'cable_type', 'specifications']",3811
17409,Adorable Green Socket Covers Valuable Protective Electrical Socket Covers PP Material Unique Outlook High Quality 029,['quantity'],3811
7039,"1 1/8"" Williams 1/2"" Dr Deep Impact Socket 6 Pt - 14-636","['points', 'finish', 'type', 'scale']",3811
18519,Unistrand 2-core Round PVC Mains Cable,"['colour', 'rohs']",3811
5200,ATT CL82213 DECT 6.0 Expandable Cordless Phone System with Digital Answering Mac,"['ships_to', 'location', 'free_shipping']",3811
3862,C2G Velocity Audio Extension Cable,"['product_line', 'product_type', 'color']",3811
8469,4XEM 100FT Cat5e Molded RJ45 UTP Network Patch Cable (Blue),"['cable_type', 'connector_on_second_end', 'connector_on_first_end', 'http', 'features', 'product_type', 'device_supported']",3811
9794,C2G 81232 6.56 ft. (2 M) Premium HD15 Male to RGBHV (5-BNC) Male Video Cable M-M,['color'],3811
10984,Coleman Cable 100' 12/3 SJEOW Polar/Solar Extension Cord 01689 New,"['package_quantity', 'free_shipping', 'ships_to', 'color']",3811
14468,Equinox Payments 3-Meter USB Cable,"['packaged_quantity', 'compatibility']",3811
12919,Tripp Lite P137-06N-DVI Video Cable Adapter,"['warranty', 'physical_characteristics', 'green_compliance_certificateauthority']",3811
2934,XB1 Power Kit Plus,['rating'],3811
17386,"24-Port 1U Rack-Mount Cat6/Cat5 110 Patch Panel, 568B, RJ45 Ethernet","['certifications_and_listings', 'color_family', 'features']",3811
17362,TE Connectivity Ampmodu II Long Pin Header Vertical Single Row,"['rohs', 'type', 'pitch', 'connection', 'orientation']",3811
8826,3M™ Hook Fastener SJ3526N,"['product_form', 'flame_retardant']",3811
8425,"Square D 9007M Limit Switch, Z Contact Form, Top Push Plunger, Gold Contacts, 18-ft. Cable","['package_weight', 'package_dimensions', 'availability']",3811
3555,Socket 3/8 Drive 9Mm 12 Point - Sockets,"['lead_time', 'weight']",3811
4827,"Black Box CAT6 Value Line Patch Cable, Stranded, Green, 5-ft. (1.5-m) Item # 637846","['connector', 'connector_on_second_end', 'connector_on_first_end', 'device_supported', 'cable_type', 'environmental_certification', 'color']",3811
12894,Evolution XPC OFC Starquad Professional Cable,"['colour', 'rohs']",3811
15131,3m LC-SC 50/125 OM2 Duplex Multimode PVC Fiber Optic Cable - Orange,"['warranty', 'color']",3811
9553,Wire Container,['details'],3811
3887,Sennheiser ADP RJ45-RJ9 Accessory Cables (Adapter-Cable RJ 45 To RJ 9 Female ),['colour_of_product'],3811
4836,"Mogami Pure Patch PR RCA to 1/4"" Patch Cable (3 Foot)",['category'],3811
15816,Polycom HDCI Video Cable,['http'],3811
10304,"AddOn Juniper Networks QFX-SFP-DAC-5MA to Brocade XBR-TWX-0501 Compatible TAA compliant 10GBase-CU SFP+ to SFP+ Direct Attach Cable (Active Twinax, 5m) Item # 930572","['connector_on_second_end', 'connector_on_first_end', 'device_supported', 'cable_type']",3811
10152,"Emergency Cable Pull Switch, Telemecanique Sensors, XY2CE1A150H7 NEW IN BOX","['numberofitems', 'ships_to']",3811
10302,Tripp Lite - Patch cable - SC multi-mode (M) - SC multi-mode (M) - 6.6 ft - fiber optic - 50 / 125 micron - ( IEEE 802.3ae ) - aqua blue (N806-02M),"['technology', 'cable_type', 'product_color', 'specifications']",3811
5148,EHS Cable APT-31 37820-11 (Tenovis ) for CS500 + Savi,['compatibility'],3811
11831,"StarTech N6PATCH3YL 3 ft Yellow Cat6 / Cat 6 Snagless Patch Cable 3ft - Patch cable - RJ-45 (M) to RJ-45 (M) - 3 ft - UTP - CAT 6 - molded, snagless - yellow by Startech","['shipping_weight', 'color']",3811
17253,Unitech Replacement PS/2 Cable,['product_type'],3811
15498,"Igus® CF9-02-12 Chainflex® CF9 Control Cable, 24 Gauge, 300V Max., TPE, 0.31"" OD",['color'],3811
5510,Polycom PoE Injector Power Kit - RealPresence Trio 8800 Power Kit,['http'],3811
18483,2Pcs 2 in 1 Dual USB Plug OTG SD TF Card Reader for Smartphone Computer,['color'],3811
14409,"Protect It! 12-Outlet Surge Protector, 8-ft. Cord, 2880 Joules, Tel/Modem/Coaxial/Ethernet Protection",['color'],3811
6541,Advantus Retracting ID Card Reel with Belt Clip,['packaged_quantity'],3811
6483,"Aastra 6735i IP Phone - Cable - Desktop, Wall Mountable - 1 X Total Line - VoIP...","['number_of_network_rj-45_ports', 'screen_type', 'product_type', 'connectivity_technology', 'speakerphone', 'backlight', 'environmental_certification']",3811
15440,GoPro BacPacâ„¢ Extension Cable,"['warranty_type', 'weight']",3811
9747,Polar/Solar Supreme Extension Cord - 12/3 25 ft. 110V 15A,"['etl_listed', 'csa_certified', 'warranty', 'ul_listed']",3811
12779,"HP JD097B Network Cable - 118""","['corecladding_diameter', 'connector_on_first_end', 'fiber_optic_mode', 'product_type']",3811
17460,"Inland Pro Surge 1650, 7-Outlet with Phone / Modem Protection",['product_type'],3811
10460,StarTech.com 100 ft Black Snagless Cat6 UTP Patch Cable,"['connector_on_second_end', 'connector_on_first_end', 'product_type', 'green_compliance_certificateauthority', 'color', 'cable_type']",3811
6598,SET SOCKET 1/4 DR 25 PC 6 PT,"['drive_size', 'number_of_pieces']",3811
1833,ARRIS SURFboard DOCSIS 30 (SB6183) 300 Mbps Cable Modem,['ships_to'],3811
15040,"Thomas & Betts 5232 Liquidtight Connector, Straight, 1/2"", Steel",['diameter'],3811
14429,"Intellinet Fiber Optic Patch Cable, Duplex, Multimode","['corecladding_diameter', 'fiber_optic_mode', 'http', 'product_type', 'device_supported', 'cable_type']",3811
12992,500 ft. 18 Blue Solid TFN Wire,"['certifications_and_listings', 'electrical_product_type', 'flame_retardant', 'indooroutdoor', 'commercial_residential', 'shielded', 'number_of_conductors']",3811
313,Comprehensive Pro AV/IT Active Plenum USB A Male to B Cable,"['connector_on_second_end', 'product_line', 'connector_on_first_end', 'http', 'cable_type', 'features']",3811
19141,"Tripp Lite MTP/MPO Multimode Patch Cable, 12 Fiber, 40 GbE, 40GBASE-SR4, OM4 Plenum-Rated (F/F), Push/Pull Tab, Magenta, 5 m (16.4 ft.) - Patch cable - MTP/MPO multi-mode (F) to MTP/MPO multi-mode (F)","['specifications', 'technology', 'cable_type', 'product_color', 'color']",3811
11505,HE-7 Slam Specialties Air Bag 400psi Dual 1/2' Ports,"['shipping', 'quantity']",3811
17310,"Black Box Standard RS-232 Low Noise Cable DB25 M-M, 2ft","['availability', 'warranty-labor', 'contents', 'more_from', 'warranty-parts', 'color']",3811
1252,15 Amp 3-1/4 HP 5-Speed Corded Router,"['tools_product_type', 'cordless_corded', 'color_family', 'certifications_and_listings', 'variable_speed', 'amperage_amps']",3811
1875,RapcoHorizon Right Angle RCA to 1/4 Cable (75 Foot),"['jacket', 'cable']",3811
5762,Syba SI-PEX30017 FireWire 2 External + 1 Internal Ports 1394A PCIe Card with Full and Low Profile Brackets,['memory'],3811
19132,AT&T® SB67148 Additional Cordless 4-Line Deskset for SB67138 Base,"['colors', 'volume_control', 'display', 'speakerphone', 'display_types']",3811
5893,Acco PRESSTEX Covers w/ Hooks,"['total_recycled_content_percent', 'green_indicator', 'color']",3811
8239,NOCO Genius GC003 12V Plug Connector,['date_first_available'],3811
11731,15 ft. 16/3 White Tight Space Cube Tap Cord,"['number_of_outlets', 'certifications_and_listings', 'number_of_conductors', 'electrical_product_type', 'indooroutdoor']",3811
15604,"3/8"" Drive Spline Socket #20-5/8""","['drive_size', 'finish']",3811
14829,Tripp Lite Power Strip 120V 5-15P (7) 5-15R Outlets 12ft Cord 5-15P Black,"['contents', 'warranty-labor']",3811
5381,Square D 8910Dpa123 Definite Purpose Contactor 120Fla 3 Pole,['ships_to'],3811
5444,Pioneer UD-SW250T 10IN Frontfiring Enclosure for TS-SW2502S4 Subwoofer,"['fabric_content', 'care']",3811
425,Tripp Lite P502-006-SM Coaxial Video Cable,"['connector_on_second_end', 'connector_on_first_end', 'product_type', 'device_supported', 'cable_type', 'connector_plating', 'features', 'green_compliance_certificateauthority', 'color']",3811
10425,"V7 7-Outlet Surge Protector, 12 ft cord, 1050 Joules - White","['environmental_certification', 'warranty']",3811
5912,"Akasa Flexstor eSATA cable for 2.5"" SATA HD/SSD, Native eSATA transfer powered by USB","['interface_type', 'colour']",3811
4368,Lenovo External MiniSAS HD 8644/MiniSAS HD 8644 1M Cable (00yl848),['product_type'],3811
15683,ICC ICPCSJ01RD Cat.5e Patch Cable,"['connector_on_second_end', 'connector_plating', 'connector_on_first_end', 'product_type', 'features', 'cable_type']",3811
11790,C2G/Cables to Go 29329 Wireless A/V for HDMI Devices (29329),['number_of_usb_20_ports'],3811
15615,APC Cord Retention Bracket,"['http', 'color']",3811
18829,panasonic kx-tg2432b 2.4 ghz cordless phone main base for kx-tga242b kx-tga243b,"['ships_to', 'location', 'features']",3811
3639,Forney 85801 7-in-1 MIG Wire Pliers,"['locking', 'handle_material']",3811
2249,Fluke Multimode Launch Cable 50 &micro;m SC/LC,"['http', 'product_type', 'cable_type']",3811
11730,Belkin Duplex Fiber Optic Patch Cable,"['connector_on_second_end', 'corecladding_diameter', 'fiber_optic_mode', 'connector_on_first_end', 'http', 'packaged_quantity', 'product_type', 'device_supported', 'cable_type']",3811
5919,"SYBA Multimedia 50-Piece Computer Network Installation Kit With Multi-Module Cable Tester, Black, SY-ACC65047 Item # 625363",['case_included'],3811
16834,Toshiba Surveillix DVS Series DVS32-240-6T - standalone DVR - 32 channels,['optical_drive'],3811
9891,RapcoHorizon RCA to RCA Dual Dubbing Cable (30 Foot),['jacket'],3811
18668,1 Port RS422/485 PCMCIA with detachable cable - Out Of Production PM-120,['ports'],3811
3755,CABLES TO GO 5m LC-SC 10Gb 50/125 OM3 Duplex Multimode Fiber Optic Cable (TAA Compliant) - Aqua,"['device_supported', 'product_name', 'fiber_optic_mode', 'product_type', 'cable_type']",3811
4275,TruConnect 25-way Right Angle PCB Socket,['moq'],3811
8786,QVS USB 2.0 High-Speed 480Mbps Type A Male to B Male Black Cable,"['cable_type', 'connector_on_first_end', 'http', 'device_supported']",3811
2136,Honeywell 52-52558-3-FR Keyboard Wedge Coiled Cable,['http'],3811
5707,Neutrik NE8FAV Vertical PCB Mount RJ45 Receptacle,['connector_type'],3811
11724,C2G (Cables To Go) - 24502 - 5ft Cat5e Non-Booted Crossover Unshielded (UTP) Network Patch Cable - Orange - Category 5e for Network Device - RJ-45 Male - RJ-45 Male - Crossover - 5ft - Orange,"['connector_on_second_end', 'cable_type', 'connector_on_first_end', 'http', 'color']",3811
4603,APC P11VT3 8 Feet 11 Outlets 3020 Joules Performance SurgeArrest 11 Outlets with Tel2/Splitter and Coax Jacks,['color'],3811
