,titles,keys,cluster_num
1275,Down jacket,['measurements'],-1
1276,I Can't Believe You Just Said That: The truth about why people are SO rude (Paperback),['number_of_pages'],-1
1278,2008 Saturn VUE XR,"['engine_displacement', 'door_mirrors', 'number_of_valves', 'drive_type', 'rear_shoulder_room', 'interior_color', 'transmission']",-1
1279,Laguna P|Flux 2hp HEPA Cyclone Dust Collector,"['hertz', 'phase', 'rpm']",-1
1283,The Soft Skin [Blu-ray],"['rated', 'number_of_discs']",-1
1284,TomTom GO 720,['category'],-1
1286,"All Wheel Drive 4-Door, Alpine White","['drive_train', 'epa_classification', 'overall_crash_safety_rating', 'horsepower', 'interior', 'seating', 'transmission']",-1
1287,ColumbiaCOLUMBIA Jacket 41633321WV,['shipping_from'],-1
1335,Zorro Costume,['care_instructions'],-1
1578,WOMEN PTT Swim one-piece (Botanical),['care'],-1
1337,"Weight Loss: Weight Loss Super-Foods, Breakfast, Dinner, Lunch and Dessert Healthy Recipes for You and Your Family","['x-ray', 'sold_by', 'lending']",-1
1340,Earth Series Quilt No. 2,"['type', 'price', 'essential_properties', 'general_style']",-1
1379,Roommates Decor Descendants Mal and Evie Peel and Stick Wall Graphic,"['usage', 'finish']",-1
1380,"2-Door Convertible, Space Gray Metallic","['drive_train', 'drivetrain', 'epa_classification', 'width', 'min_ground_clearance_in', 'seating', 'interior', 'suspension', 'air_conditioning', 'steering', 'transmission', 'fuel', 'rear_door_type']",-1
1381,Speak,['format'],-1
1382,Ledu Aluminum Contour LED Desk Task Lamp,['assembly_required'],-1
1384,"Service Ideas 1.9-Liter Professional Coffee Server, Stainless Steel Item # 558372","['additional_materials', 'color']",-1
1385,Vango Nova 200 Tent,"['doors', 'bedrooms']",-1
1386,Hercules DJ 4780730 Control Instinct USB DJ Controller with Audio Outputs,"['battery_type', 'color', 'interface_type']",-1
1387,Gum tin can,"['payment_terms', 'delivery_time']",-1
1388,Tippi: A Memoir,"['x-ray', 'print_length', 'sold_by', 'lending']",-1
1378,MERCEDES BENZ C CLASS 205 RIGHT OFFSIDE FRONT XENON DRL HEADLIGHT HEADLAMP MERC,['colour'],-1
1389,Block print rabbit apron,['rating'],-1
1393,Braun Series 5 51S Foil & Cutter Replacement Head Silver,"['free_shipping', 'ships_to', 'location']",-1
1395,Mandalay 12/134/902 Rug,"['colour', 'categories', 'class']",-1
1397,Salomon SnowboardsSalomon Malamute Snowboard Boots 2017,['model_year'],-1
1398,Unheard Bird: The Unissued Takes [2 CD],['number_of_discs'],-1
1399,Lexington 12 ft. x 8 ft. Wood Storage Shed with Floor,"['number_of_doors', 'assembly_required', 'color_family']",-1
1400,Meyda Tiffany Mica Diamond Tiffany Desk Lamp,"['resources', 'bulbwatt']",-1
1401,Modway EEI1349DOR,"['upholstery', 'frame_material', 'color']",-1
1402,TSC Giftables Nautical Diary Manufactured Wood Trash Can,['color_family'],-1
1404,"Clarins Smoothing Body Scrub, 200ml","['skin_type', 'scent', 'size']",-1
1392,SquareTrade 3 Years (For TVs Under $500),"['overall', 'quality', 'features', 'value']",-1
1377,"Maxwell & Williams White Basics Tea Party, Set of Sixteen",['finish'],-1
1376,Platinum Leather Navi 2xDVD Qd BOSE RB BUC C20s,"['engine', 'interior', 'exterior', 'transmission', 'newused']",-1
1374,9SIA00Y43A2005,['new'],-1
1341,WOMEN Cotton Stretch Jogger Pants,['care'],-1
1343,"Munchkin Miracle 360 Degree Trainer Cup, 7 oz/207 ml, Blue","['colour', 'dishwasher_safe', 'is_portable']",-1
1344,SANDER FINISH RANDOM ORBIT,['shipping'],-1
1345,Thule Caravan or Motorhome Level Up Levelers (with carry bag) 5 Ton 307617 FREE DELIVERY,['colour'],-1
1346,Master Lock® Luggage Lock Set (4683Q),['color_family'],-1
1347,Mountain Equipment Odyssey Pant - 101 black,"['year', 'season']",-1
1348,Successful Home Cell Groups,"['browse_similar_products_by_category', 'format']",-1
1352,Secret Paris of the 30s,"['pages', 'binding']",-1
1353,Year of No Clutter: A Memoir,"['x-ray', 'print_length', 'sold_by', 'publication_date', 'lending']",-1
1354,"Freemie Cups Standard Pump Connection Kit for Compatible Medela and Hygeia Breast Pumps, Clear",['color'],-1
1356,2017 Navigation Camel Leather Trailer Tow Package V8 Power Stroke Diesel,"['location', 'model', 'engine', 'sellerid', 'mileage']",-1
1359,01-SSC-6609 - SonicWall Email Security Telecommunications Products,"['product_type', 'form_factor']",-1
1361,Southern Enterprises Brown Mahogany Console Stand,['assembly'],-1
1362,Gerber Cable Dawg Multi-Tool,['finish'],-1
1363,4200917L1 - Adtran NetVanta 5305 Data Networking Device,"['product_series', 'number_of_network_rj-45_ports', 'management_port', 'form_factor', 'total_number_of_ports']",-1
1364,Serene Camel 1 ft. 10 in. x 2 ft. 11 in. Indoor Area Rug,"['area_rug_pattern', 'features', 'backing_material', 'shape', 'rug_weave', 'cleaning_instructions', 'color_family', 'rug_material', 'construction', 'area_rug_style', 'flooring_product_type']",-1
1365,"Coronelli's ""North America"", 1688","['price', 'general_style']",-1
1366,"Sage by Heston Blumenthal the Multi Cooker, 3.7 Litre",['colour'],-1
1368,Laced shoes,['measurements'],-1
1369,Olympus Trooper 10X50 DPS I Binocular,['color'],-1
1371,Jensen Interceptor MARK 3 Saloon 1972,"['doors', 'body', 'year', 'transmission', 'fuel']",-1
1339,KIWI FRUIT 168G,['delivery_time'],-1
1890,84-90 Grand Wagoneer 4WD 3' Lift Kit,"['shipping', 'quantity']",-1
1579,American Heritage Billiards Designer Vintage Oak Bar Stool with Black Leatherette Cushion,['collection'],-1
1582,Balboa Water Group - WiFi Spa Control,['category'],-1
1777,Sapphire Battersea,['format'],-1
1780,Nissan Versa Note Prices & Deals - Ohio,"['transmissions_available', 'engines_available', 'seating', 'drive_wheels']",-1
1781,5755G russia Laptop Keyboards For ACER ASPIRE5830 5830G 5830T 5755 5755ZG 5755G V3-571g V3-551 v3-771G Gateway NV55 NV57 black,"['type', 'unit_type', 'colour']",-1
1782,Heartless Bastards - Stairs And Elevators,"['type', 'number_of_discs', 'format']",-1
1783,Asad: The Struggle for the Middle East,['paperback'],-1
1786,PLAYTEX DROP-INS LINERS (50) Size: 8 OZ,"['binding', 'producttypename', 'productgroup']",-1
1788,Xtreme HD Dashboard Camera- Black,['video_format'],-1
1789,WOMEN Supima Cotton Sleeveless Top 2 Pack,['care'],-1
1790,Square-D SQD FAP22020 Circuit Breaker Refurbished,"['amps', 'poles']",-1
1776,Oki 44318502 Imaging Drum Unit,"['print_color', 'print_technology']",-1
1791,You Look So Good,"['edition', 'binding']",-1
1794,Miss Fiori V Neck Tee Shirt Ladies - Purple,"['size', 'color']",-1
1795,"Details about NINTENDO CLASSIC MINI CONSOLE, SNES, GUARANTEED PREORDER - SOLD OUT EVERYWHERE!",['type'],-1
1796,212 Mugs Gift Box of 4,"['machine_wash_safe', 'microwave_safe', 'hand_wash_only', 'oven_safe', 'color']",-1
1801,Tank top,"['measurements', 'jacket']",-1
1802,AMERICAN OUTFITTERS,"['cardigan', 'measurements', 'jacket']",-1
1803,Hyde Tools 45395 Heavy Duty Rubber Sanding Block,['date_first_available'],-1
1804,Famous Stars & Straps Men's x Rock Smith Blaze Snapback Hat Black,"['department', 'weight', 'color']",-1
1805,Potato Chips Seasoning Machine,"['minimum_order_quantity', 'views', 'delivery_time']",-1
1807,Jaguar F-Pace 2016 Prestige,['engine_displacement'],-1
1792,Atlas 180 Pasta Machine,"['color_finish', 'price', 'general_style']",-1
1808,Arc'Teryx Women's Atom LT Hoody,['size'],-1
1775,"48 in. Aluminum Side Mount Truck Tool Box, Black","['lockable', 'number_of_shelves', 'wheels', 'color_family', 'tools_product_type', 'water_resistant']",-1
1773,Pentel Sterling Executive Pencil PN19241,['ink_type'],-1
1743,Churchill's Ministry of Ungentlemanly Warfare: The Mavericks Who Plotted Hitler's Defeat,['hardcover'],-1
1744,KeepCup Brew Café Series Glass Coffee Cup 12oz - Cino,"['guarantee', 'colour']",-1
1745,ASOS - Size: 8 - Black - Sleeveless,"['colour', 'size', 'garment_care', 'brand_type']",-1
1748,Blazer,"['denim_pants', 'blazer']",-1
1750,Eagle Talon coupe (1990) “Very good condition”,"['year', 'drive_type', 'number_of_cylinders', 'transmission']",-1
1751,Midori Ribbon Crib Ensemble,"['essential_properties', 'price', 'general_style']",-1
1754,The Selected Letters of Charles Dickens,['format'],-1
1757,WHIRLPOOL 3WFG510S0AS GAS OVEN 220 VOLT 50 HERTZ,['name'],-1
1758,Kiddimoto S1520 Kids Mod Target Scooter Wooden Balance Bike,['color'],-1
1774,Modway EEI1061BRN,"['frame_material', 'color']",-1
1759,"Quatech Device Server, 8 Port, Surge",['availability'],-1
1763,Ride This RideBLACK Dark T-Shirt,['x-large'],-1
1764,"Anime 8"" 20cm Chikorita Plush Toy Soft Stuffed Animal Doll Toys Kids Toys",['unit_type'],-1
1765,My Toddler Bible,"['pages', 'binding', 'price']",-1
1766,Barnett Cobra Slingshot,['color'],-1
1767,AOC G2460VQ6,['productgroep'],-1
1768,"Tetra Half Moon Aquarium Kit, 10 Gallons",['quantity'],-1
1769,Sweatshirt,"['t-shirt', 'casual_pants']",-1
1770,August AUG-AC02 Connect AC-R1 Adapter for Smart Lock White,"['color_category', 'power_source']",-1
1771,"STIHL® Log Peavey, 48""",['warranty'],-1
1762,Refurbished KingZone S2 3G Smartphone,"['os', 'gpu', 'front_camera']",-1
1810,The Routes Not Taken: A Trip Through New York City's Unbuilt Subway System,['hardcover'],-1
1811,"7583 Bingham Avenue, Kalamazoo, MI 49009","['full_baths', 'bedrooms', 'air_conditioning', 'sewer', 'year_built', 'water', 'status', 'design', 'property_type', 'garage']",-1
1813,Rolson 68705 Fixed Leather Hammer Holder,"['binding', 'productgroup']",-1
1856,"Saron Tech. Silicone Teething Necklace with Baby-safe Jewelry By FAVEfemme - Bpa-free, Best Soothing Method, teething toys, Teething Necklace for Mom (Turquoise)",['color'],-1
1857,Pet Dog Puppy Cat Exercise Playpen Crate Cage Tent Red,['colour'],-1
1858,"NutriBird C 15, (a balanced complete maintenance food for canaries, tropical and European finches)",['format'],-1
1859,73 gal. Medium Deck Box with Seat,['color_family'],-1
1860,Sandisk Extreme 32 GB microSDHC,"['http', 'product_type', 'packaged_quantity']",-1
1862,Carlson 14193 Front Brake Caliper Bolt and Pin,"['product_weight', 'package_weight']",-1
1863,MOMO MOD. 80 Evo Steering Wheels,['color'],-1
1864,Le Creuset Signature 24cm Casserole Volcanic,"['colour', 'guarantee', 'induction', 'dishwasher']",-1
1865,Stainless Steel Spa,"['color_finish', 'model', 'essential_properties', 'general_style', 'number_of_seats', 'price']",-1
1855,Yosemite Home Decor - Flush Mount Light,['bulb_wattage'],-1
1870,Denim shirt,"['bomber', 'blazer', 'sweater']",-1
1873,angelina shift dress,['wash_care'],-1
1876,AOC q2770Pqu,['aspect_ratio'],-1
1877,"Charleston Chew Snack-Size Candies, Vanilla, Pack Of 120 Item # 432903",['quantity'],-1
1878,Oncore Power Systems Fiber Optic Duplex Jumper Cable,"['connector_on_second_end', 'product_type', 'cable_type']",-1
1880,"We are a leading Manufacturer of Concrete Manhole Cover, SFRC Manhole Cover, RCC Manhole Cover, Manhole Cover, PFRC Manhole Cover and RCPC Maroon Manhole Cover from Kolkata, India.",['color'],-1
1881,Custom Copper Hood,"['features', 'price', 'essential_properties', 'general_style', 'specific_style']",-1
1882,Crystal Series 460X RGB Compact ATX Mid-Tower Case,"['form_factor', 'total_number_of_usb_ports', 'number_of_total_expansion_slots', 'number_of_total_expansion_bays', 'colour']",-1
1883,Bussmann / Eaton BK/HKP-W-R,"['factory_pack_quantity', 'rohs', 'mounting_style', 'packaging', 'color']",-1
1885,"Moon Products Recognition Pencil, Orange",['quantity'],-1
1872,BOYS Regular Socks 2 Pairs,['care'],-1
1854,"Denim Jeans,Morecome Fashion Women Girl Casual Jeans Pants","['closure_type', 'fit_type']",-1
1850,Truman Tablemat Lure 9 by VHC Brands,['outer_material'],-1
1849,Blouse with a lavallière collar and oversized sleeves with gathers in bright blue muslin,['us_size'],-1
1814,Hedman Hedders Hedder Gasket,['availability'],-1
1816,Skoda Octavia Vs Renault Fluence comparison,['alloy_wheels'],-1
1817,"KONG Squeezz Crackle Ball Dog Toy, Large","['batteries_included', 'colour', 'size', 'quantity']",-1
1818,1997-1999 Subaru Legacy Outback 2.5 Engine EGR Valve Tube Pipe Exhaust Gas Return Tube 14725 AA121,['shipping'],-1
1819,Ocean Blue Glass Tile Backsplash Kitchen Tiles Marble Stone Gray Mosaic Bathroom Wall Subway Fireplace Deco Sheets (1PCS Small Sample 2.8x5.9 Inches),['batteries_included'],-1
1820,"Pono Music Portable Music Player, Black","['batteries_included', 'batteries', 'color']",-1
1825,Eureka The Boss Mighty Mite Canister Vacuum 3670G,"['amps', 'free_shipping', 'color']",-1
1826,Leapfrog A-12-007 Maxx Abs Raven Black,"['product_type', 'packaged_quantity']",-1
1828,Gold Micro Crown Hip Hop Pendant,['finish'],-1
1829,mophie Juice Pack Boost 2000mah for iPod & iPhone Dock Connector - Red,['compatible_brand'],-1
1830,Cove Viscount 2 Basin Taps and Bath Shower Tap Set,['finish'],-1
1831,739 MICHIGAN Avenue,"['full_baths', 'exterior', 'bedrooms', 'listing_type', 'water', 'property_type']",-1
1832,Player's Handbook,['hardcover'],-1
1834,ÐŸÐ¾Ð´Ñ€Ð¾Ð±Ð½Ñ‹Ðµ ÑÐ²ÐµÐ´ÐµÐ½Ð¸Ñ Ð¾ OurPets Company WonderBowl Selective Pet Feeder,"['color', 'ððññðñðððµ_ñðððñð']",-1
1835,Naartjie Kids Naartjie Girls Cotton Short Crew Socks Dot Double Ruffle 6 Pairs Pack,['fabric_care'],-1
1836,Brass basket,['color'],-1
1838,Motorola 1501 Rechargeable Upgrade Kit - two-way radio charging stand,['input_connectors'],-1
1840,Intel 1U Spare Riser,"['product_type', 'http']",-1
1842,Wii U Mario Kart 8 & Nintendoland 32GB Deluxe bundle,"['label', 'studio', 'platform', 'binding', 'numberofitems', 'productgroup']",-1
1844,Out of Stock,"['casters_included', 'finish', 'number_of_shelves', 'shelves_included']",-1
1846,"Hope 1.5"" Tapered Headset Cartridge Bearing","['interest', 'level', 'age']",-1
1742,Details about Set of 2 Outdoor Patio Furniture Brown Wicker Stackable Dining Chairs,"['features', 'color']",-1
1741,Teasi One 3 eXtend Cycling Navigation,['color'],-1
1740,Paul's Boutique The Westwell Collection Black Winged Tote Sale,['availability'],-1
1737,Acco ErgoSoft Wrist Rest for Slim Keyboards,"['http', 'packaged_quantity']",-1
1627,Bankers Box Quick/Stor Storage Box,"['total_recycled_content_percent', 'post-consumer_recycled_content_percent', 'recycled_content', 'colors', 'pre-consumer_recycled_content_percent', 'size']",-1
1628,Lying Retriever Christmas Christmas Ornament,"['season', 'holiday', 'theme', 'product_information', 'pattern', 'number_of_items_included']",-1
1629,"Econoco BSK17-W 12""W x 6""D x 6""H Narrow Basket","['finish', 'color']",-1
1632,"OFF DVOCB018425EA Deep Woods Off-, 6oz Aerosol","['carton_pack_quantity', 'quantity', 'packing_type', 'scent']",-1
1634,Diodes Inc SC06587 BC848C SOT-23 NPN Transistor,['moq'],-1
1636,"2014 Toyota Prius - $17,487","['views', 'exterior', 'drive_type', 'doors', 'status', 'transmission']",-1
1639,"5-Door Hatchback (SE), Winter Gray Metallic","['overall_crash_safety_rating', 'drive_train', 'min_ground_clearance_in', 'width', 'seating', 'interior', 'air_conditioning', 'transmission', 'rear_door_type']",-1
1641,LIU •JO,['measurements'],-1
1642,Halsey Upholstered Bed,['number_of_boxes'],-1
1626,Slugger BBCOR Select 716 (-3),['options'],-1
1643,"Set of 3 Acrylic Display Risers (3"", 4"" & 5"")",['color'],-1
1645,Yasmin Frill Bottom Legging,"['machine_washable', 'sleeves', 'guarantee', 'safety_rating', 'dimensions', 'care_instructions']",-1
1646,Peugeot Paris Pepper Mill U Select - Natural - 30cm,['guarantee'],-1
1648,Haiku Women's Fortitude Eco Clutch Wallet,['size'],-1
1649,Ys VIII Lacrimosa of Dana [Premium Box],['version'],-1
1651,Arteriors Home Dove Ivory Lacquer Large Box,"['assembly', 'usage']",-1
1653,Primo Wall Mount Soap Dispenser,"['finish', 'mildew_resistant', 'water_resistant', 'hardware_finish', 'number_of_items_included', 'corrosion_resistant']",-1
1654,Avaya Airflow Systems Filter,"['http', 'product_type']",-1
1655,Thermco 150mm NIST Hydrometer for API - GW2500,['in'],-1
1656,Thermaltake Versa H35 Window Mid-tower Chassis,"['number_of_total_expansion_bays', 'number_of_power_supplies_installed', 'form_factor', 'http', 'total_number_of_usb_ports', 'number_of_external_525_bays', 'package_type', 'color']",-1
1644,Bad People - The Adult Party Game You Probably Shouldn't Play,['manufacturer_recommended_age'],-1
1624,Sign Language for Everyone: A Basic Course in Communication with the Deaf,['format'],-1
1623,"Hardware Series Side Mount Tool Box Length: 60""","['quantity', 'locking', 'color']",-1
1622,"De cecco pasta, thin spaghetti, 5 pound (pack of 4)",['availability'],-1
1586,Frida: ¡Viva La Vida! Long Live Life!,"['sold_by', 'x-ray', 'lending']",-1
1587,Meet The Beatles The U.S. Album,"['number_of_discs', 'label']",-1
1588,Bristol Pines Naples Homes for Sale,['garage_spaces'],-1
1591,PIMAX 4K UHD Virtual Reality 3D PC Headset,['color'],-1
1592,Crane EE-8619 humidifier,['programmable'],-1
1593,Nantucket Distressed Black Kitchen Island,['weight'],-1
1595,Frameless Mask,['frame_type'],-1
1597,2005 Jeep Wrangler X 2dr X 4WD SUV,"['interior_color', 'warranty', 'transmission', 'exterior_color']",-1
1598,2009 Subaru Forester 2.50 2.5 ~ AWD ~ FOG LIGHTS ~ PANORAMIC ROOF ~ ALLOY WH - Toronto,"['transmission', 'status', 'automatic']",-1
1599,Tokai ALC55JS Black Beauty Electric Guitar,['shipping'],-1
1602,Pippa : Simple Tips to Live Beautifully,"['format', 'publication_date']",-1
1604,"""Truck Piston Pin""",['size'],-1
1605,AURORA COLLECTION SET A-4,['price'],-1
1607,05-14 VW Jetta Front Air Lift Air Strut Kit,"['availability', 'shipping', 'quantity']",-1
1608,Killing Lincoln: The Shocking Assassination that Changed America Forever,['paperback'],-1
1611,PetsN'all Foldable Pet Stroller - Gray,['color'],-1
1612,New England White Computer Hideaway,"['finish', 'colour', 'width']",-1
1614,2013 Mitsubishi RVR 2.00 SE AWD - Kelowna,"['white', 'status', 'transmission', 'automatic']",-1
1617,Howard Leight Max Disposable Earplugs Refill,['color'],-1
1618,Acura TLX Prices & Deals - Texas,"['seating', 'drive_wheels']",-1
1620,Chesapeake Full Panel Lifetime 4-in-1 Convertible Crib,"['assembly_required', 'wood_species', 'wood_construction_type', 'product_information', 'number_of_items_included']",-1
1657,Americans: Season 1 [Blu-ray] [2013] [US Import],"['dubbed', 'studio', 'number_of_discs']",-1
1581,1914 D $2.5 Gold Quarter Eagle Indian Head PCGS AU 55,"['availability', 'purity']",-1
1658,2016 New Style Womens Boots / Caravelle Wide Fit Taylor Ankle Black Cost Charm,"['sole', 'lining', 'colour']",-1
1660,Butler Baines Mirrored Vanity,"['finish', 'color', 'assembly_required', 'shape']",-1
1697,Girls Printed Serving Tray,['warranty'],-1
1699,"Amscan Festive Christmas Lighted Flocked Bow With Twenty Lights (1 Piece), 20,",['platform'],-1
1702,"Learning Resources Digital Microscope, 3pcs, Ages 5+, Ast - 43x (lrn-4429)","['digital_zoom', 'assembly_required', 'usb', 'packaged_quantity', 'color']",-1
1703,"Better Homes and Gardens Square Caged Hamper, Nickel/White","['shape', 'is_portable']",-1
1704,Milliken Pastiche Kashmiran Marquette Ebony Area Rug,"['product_type', 'recommended_use', 'weave', 'color']",-1
1706,"Twinings Organic Chai Tea Keurig K-Cups, 12 Ct by Twinings","['caffeine_level', 'certification']",-1
1707,Laser Cut Leather Skirt,['standard'],-1
1708,GXW Wireless 12 MP Scouting Camera,['returnable'],-1
1709,Brake Hydraulic Hose Rear Centric 150.42372 fits 03-04 Infiniti M45,"['position', 'warranty_type']",-1
1695,Details about Family Tree Wall Decal Mural Sticker DIY Art Removable Vinyl Home Decor Stickers,['features'],-1
1710,2014 Kia Sorento LX (Premium) SUV 5XYKTCA63EG540786,"['recommended_fuel', 'engine_displacement', 'front_legroom', 'rear_headroom', 'interior_color', 'cylinder_configuration', 'wheelbase', 'drive_type', 'rear_shoulder_room', 'specs_and_dimensionscompression_ratio', 'number_of_valves', 'engine_location', 'transmission']",-1
1712,NGK 7968 PZFR5D-11 Laser Platinum Plug,['overall_height'],-1
1715,Quietness,['year'],-1
1720,medela Medela Harmony Manual Breast Pump,['size'],-1
1721,2017 Newest Women's Athletic Shoes NEW Asics Ladies Womens GEL Antares Training Running GYM Sneakers Runners Shoes,['size'],-1
1723,1954 10C Roosevelt Dime,"['edge', 'year']",-1
1727,Beauty Ageing - Made in Japan,['delivery_time'],-1
1729,Series Shadow Dark T-Shirt,['x-large'],-1
1733,STC Auto-Adjust Toggle Clamp,"['package_contents', 'warranty']",-1
1735,2004 Honda Odyssey - Innisfil,"['status', 'transmission', 'automatic', 'grey']",-1
1711,Quacker Factory DreamJeannes Springtime Cut-Out Pedal Pushers,"['rise', 'care']",-1
1691,Offset Slugging Wrench 12 Point 36MM,"['points', 'finish']",-1
1690,29 in. W x 14 in. H Hot Tub Steps in Redwood,['number_of_steps'],-1
1689,Be Modern Comet Black / Brass Switch Control Inset Electric Fire (86393),"['finish', 'manufacturer_guarantee', 'fuel_type']",-1
1661,QVS 3.5mm Female to 1/4 Male Audio Stereo Adaptor,['http'],-1
1663,Universal Office Products 95225 Storage Box,"['assembly_required', 'certifications_standards']",-1
1665,Four Years from Home,"['x-ray', 'print_length', 'lending', 'sold_by']",-1
1666,Women's Plus Flannel Pajama Jogger Pants - Plaid,['fabric_care'],-1
1667,Meditating Buddha Showpiece Figurine,"['warranty', 'color']",-1
1669,** MEGA SPEC RS + £'S SPENT + TURBO TECHNICS TURBO + CAPABLE OF 400+ BHP + RUST FREE + MINT EXAMPLE + ORIGINAL PARTS PRESENT ** (2003),"['interior', 'previous_owners', 'fuel', 'exterior']",-1
1670,"Zebra Carrying Case for Portable Printer - Weather Resistant, Rain Resistant Interior, Dust Resistant Interior, Scratch Resist",['durability'],-1
1671,White Wooden Set of 3 Decorative Starfish,['colour'],-1
1672,Mesh Letter Tray 3 Tier Scratch Resistant Stackable Front Load Portrait Foolscap Silver,['colour'],-1
1673,"5.1 home theater bundle, Harman Kardon",['channels'],-1
1674,"Scholastic Learning Puzzles, Simple Addition/Subtraction, 10Pcs, Multi","['assembly_required', 'number_of_pieces', 'features', 'color']",-1
1675,Charger / Cheese Platter,"['function', 'price']",-1
1676,Chiaro 86mm 90-UVAT UV Filter,"['filter_type', 'filter_material', 'shape']",-1
1678,Elyria Hyundai,"['engine_displacement', 'rear_hiproom', 'turning_radius', 'rear_shoulder_room', 'front_shoulder_room', 'front_headroom', 'exterior_height']",-1
1679,FERRARI FF ****Private plate for sale **** 1995,"['owners', 'colour', 'gear_type', 'doors', 'seats']",-1
1680,2621 Palisade Avenue 2e,"['property_type', 'bathrooms']",-1
1681,Spectre 4491,"['finish', 'color']",-1
1682,Ferrari 166 Spyder replica (1963),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']",-1
1683,salty garlice clove,"['port', 'delivery_time', 'views']",-1
1684,A Zesty Year of Boynton Wall Calendar 2018,['calendar'],-1
1687,Shift Faction Pants,"['height', 'age']",-1
1659,WiseBuy Bamboo Dock Station Charger Charging Stand Holder For Apple Watch/iWatch/iPhone,['warranty_type'],-1
5311,2014 Toyota Prius,"['min_ground_clearance_in', 'front_wheel_material', 'suspension_type-front', 'interior_color', 'suspension_type-rear', 'engine', 'warranty', 'rear_wheel_material', 'drivetrain', 'transmission', 'steering_type']",-1
3561,The Art of Social Media: Power Tips for Power Users,['hardcover'],-1
19209,Fossil Women's Watch ME3065,"['case_material', 'band_material', 'item_shape', 'case_thickness', 'model_year', 'bezel_material', 'band_length', 'warranty_type', 'movement', 'band_width', 'display_type']",-1
5734,Blouse,['t-shirt'],-1
6782,Global and Chinese Natural Propionic Acid (CAS 79-09-4) Market - 2016,['november_2016'],-1
6988,Barracuda Backup 891,"['voltage_required', 'data_link_protocol', 'power', 'form_factor', 'connectivity_technology', 'height_rack_units']",-1
6781,The Last in Love (Ardent Springs Book 5),"['x-ray', 'sold_by', 'format']",-1
6090,Regalo Home Accents Extra Tall Walk Thru Gate Hardwood and Steel,"['free_shipping', 'ships_to', 'location']",-1
6406,2017 1/2 oz Austrian Gold Philharmonic Coin (BU),['year'],-1
6990,"Peacock® White Coated Railroad Board, 22”x28”, White, 100 Sheets",['color'],-1
6780,Max Aid - Bathroom Assist Chair,['seat_depth'],-1
6568,Whitehall Products Verdigris Time and Season Thermometer,['usage'],-1
5531,3.90040SNGB KCPK30,['material_machining'],-1
6091,Details about Fruit Watermelon Melon Cantaloupe Stainless Steel Cutter Slicer Kitchen Tool LQ,['color'],-1
5735,Medelco 8 Cup Glass Stovetop Percolator - Buy from Laptop Shop,"['binding', 'is_autographed']",-1
6992,CHRYSLER 300C with 158800kms. Located in Cairns QLD,"['fuel_consumption', 'engine', '0-100_kmh', 'release_date', 'transmission']",-1
6405,Woodard Cortland Cushion Kieran Spice Crescent Bench with Optional Cushion,"['assembly', 'collection', 'usage']",-1
6404,The Hobbit: The Battle of the Five Armies (Blu-ray + Downloadable Digital HD UltraViolet Code),"['rated', 'studio', 'number_of_discs']",-1
6092,For sale in Waynesville NC,"['fuel_type', 'drive', 'engine_size', 'cylinders', 'transmission']",-1
6403,First Steps,['binding'],-1
5532,Hamilton Beach 33141 Cooker & Steamer,['color'],-1
6570,William Morris Cinerary Urns,"['number_of_pages', 'format']",-1
5922,Honda HR-V Prices & Deals - New York,"['transmissions_available', 'seating', 'drive_wheels']",-1
6566,Religious Calendar Manufacturer from India,['year'],-1
5730,Belkin Cat5e Patch Cable,"['connector_on_second_end', 'product_name', 'connector_on_first_end', 'cable_type', 'color']",-1
6983,StarTech 3' USB Right Angle Cable for iPhone/iPod/iPad with Stepped Connector,"['video_game_platform', 'color']",-1
5924,Panduit Twinaxial Network Cable,['color'],-1
5538,Details about 1964 Volkswagen Bus/Vanagon Deluxe - 21 Window,"['interior_color', 'for_sale_by', 'year', 'warranty', 'transmission']",-1
5537,Gabriel's Inferno Trilogy,['format'],-1
5731,Comfort Co 18in x 30in Walnut Anti-Fatigue Mat (SKMT84070STWALP),"['washable', 'indoor_and_outdoor', 'waterproof', 'color']",-1
6563,Clip 370268907_001,"['aspect_ratio', 'frame_rate']",-1
5535,Pyle PCO850 9-Outlets Line Conditioner,"['form_factor', 'http', 'product_type']",-1
6984,BRAUN EE1020 SILK EPIL FOR 220 VOLTS,['name'],-1
6081,713 18 Merton Street Mount Pleasant West Toronto M4S3G9,"['air_conditioning', 'property_type', 'basement', 'garage_spaces']",-1
6082,Mini glue gun,"['power', 'delivery_fob_port', 'delivery_time', 'voltage', 'color']",-1
6409,Display Shelf - Espresso,"['assembly_details', 'number_of_shelves', 'care_and_cleaning', 'includes']",-1
6985,"Targus® Screen Protector For iPad® Air, Clear","['device_supported', 'color', 'quantity']",-1
6565,"Grow Your Own Leaders: How to Identify, Develop, and Retain Leadership Talent","['pages', 'edition']",-1
5732,4 in. x 4 in. Tiffany-Style Pine Pyramid Seagrass Jade Post Cap,['color_family'],-1
5923,360 Degree Universal Car Phone Holder Magnetic Air Vent Mount Cell Phone Car Mobile Phone Holder Stand Mobile Phone Accessories,['compatible_brand'],-1
6783,Surat Tex Blue Embroidered Lehenga Choli With Santoon Blouse_f286la4002su,"['warranty', 'in_the_box', 'color']",-1
