,Prod_ID,titles,keys,values,cluster_num
7200,ID_7987,"Item # 9001SKP6G9, 30mm Pilot Light, Standard - Plastic Lens","['knob_type', 'csa', 'lens', 'knob_type', 'operator_type', 'number_of_items', 'bulb_base', 'operator_action', 'number_of_positions', 'lens']","['not applicable', 'LR24590 Class 3211-03', 'Green', 'n/a', 'Standard', 'n/a', 'Transformer', 'n/a', 'n/a', 'Plastic (Domed)']",c2
5484,ID_8499,"Zeiss Terra XB-75 2-7x32 Crossbow Scope Z-Plex 1"" Tube 1/4 MOA Matte Black Finish","['department', 'finish', 'objective']","['Optics › Scopes', 'Black', '32mm']",c2
1272,ID_1376,Canon EF 180mm f/3.5L USM Macro Lens Review,['y'],['Y'],c2
1954,ID_528,Ray Ban 8316 Sunglasses 004 Gunmetal,"['shape', 'frame']","['Rectangle', 'Metal']",c2
12503,ID_12890,Irregular Lenses Golden Alloy Sunglasses - Tea-colored,"['frame_color', 'frame', 'group', 'shape']","['Gold', 'Alloy', 'Adult', 'Pilot']",c2
4705,ID_5053,Vivitar 650-1300mm f/8-16 Telephoto Lens (Black) (T Mount) with 2x Teleconverter (=2600mm) + Flash + Diffuser + Bounce Reflector + Kit,"['max_aperture', 'lens_mount']","['f/8-16', 'T-Mount (camera-specific adapter required)']",c2
12500,ID_13059,Ermenegildo ZegnaMen's Acetate Sunglasses,['-gender'],"[""Men's""]",c2
6503,ID_6502,"Vortex Optics DBK-08-BDC Diamondback 1.75-5x32 Riflescope - Dead-Hold BDC Reticle, Black",['color'],['Black'],c2
314,ID_506,45% Off Sigma 17-50mm f/2.8 EX DC HSM Auto Focus Wide Angle Zoom Lens for Maxxum & Sony Alpha Digital SLRs - USA Warranty,"['max_aperture', 'base']","['f/2.8', 'Base']",c2
17316,ID_19044,Ray-Ban ALEX RB4201 Sunglasses w/ Free Shipping,['shape'],['Pilot'],c2
17601,ID_15685,XEEN by ROKINON 85mm T1.5 Professional Cine Lens for Nikon F Mount,['coverage'],['Full Frame (FX)'],c2
15935,ID_14727,Details about Ray Ban RB 3507 136/N5 51mm Clubmaster Aluminum Black Gold Polarized Sunglasses,"['protection', 'lens', 'frame', 'frame_color']","['100% UV', 'Green', 'Metal', 'Black']",c2
11569,ID_11905,"Leupold VX-2 Riflescope, 3-9x50, Matte, Duplex Reticle","['finish', 'reticle', 'objective_diameter']","['Matte', 'Duplex', '50mm']",c2
11259,ID_11511,Sony 16-35mm Vario-Tessar T FE F4 ZA OSS E-Mount Lens,"['focus_type', 'max_aperture', 'lens', 'photo_filter_thread_size', 'zoom_type', 'model_year', 'weather_resistance', 'lens', 'mount', 'number_of_items', 'max_aperture', 'maximum_format_size', 'diaphragm_blades', 'color']","['auto-focus', 'ƒ/22', 'Zoom lens', '72 mm', 'Motorized Zoom', '2014', 'Yes', 'Zoom', 'Sony E (NEX)', '12', 'ƒ/4', '35mm full frame', '7', 'Black']",c2
5213,ID_5255,"Leupold Rifleman 4-12x 40mm Obj 19.9 ft@100 yds FOV 1"" Tube Wide Duplex","['department', 'finish', 'objective', 'proofs', 'magnification', 'color']","['Optics › Scopes', 'Matte', '40mm', 'Water Proof | Fog Proof | Shock Proof', '4-12x', 'Matte Black']",c2
4032,ID_3636,Rokinon SP 14mm f/2.4 Lens for Canon EF,['diaphragm_blades'],['9'],c2
14276,ID_14650,Nikon MONARCH 7 Rifle Scope 2.5-10x 50mm XR Custom Turret Nikoplex Reticle Matte,"['finish', 'battery', 'warranty']","['Matte Black', 'N/A', 'Limited Lifetime']",c2
18088,ID_18767,NCSTAR SUM62450G Euro 6-24x50mm Illuminated Mil-Dot Reticle Riflescope,['lens'],['Green'],c2
5604,ID_5679,"Leupold VX-2 3-9x 50mm Riflescope, With Duplex Reticle, 110805","['finish', 'objective', 'magnification']","['Matte Black', '50mm', '3-9x']",c2
15373,ID_16568,Tactical UTG leapers 1-4x28 Mil-Dot Illuminated Rifle Scope With LaRue type LT-104 QD Mount,['quantity'],['1 Piece'],c2
14313,ID_14425,Lacoste Wayfarer Women's Sunglasses - L824S - 55-17-135mm,"['frame', 'targeted_group', 'type', 'frame', 'frame_color']","['Wayfarer', 'Women', 'Sunglasses', 'Acetate', 'Black']",c2
9351,ID_9559,Bushnell Outdoor 511072 Simmons 22 Mag 3-9X32 Ao Matte Truplex Gun Scope,['reticle'],['Truplex'],c2
11237,ID_11563,Samyang 12mm F2.8 Ultra Wide Fisheye Lens for Canon EOS EF DSLR Cameras - Full Frame Compatible,"['max_aperture', 'mount', 'zoom_type', 'color']","['ƒ/2.8', 'Canon EF', 'fixed', 'Black']",c2
2146,ID_2285,Ray Ban 4191/S 601/71 Women's Black Sunglasses NWOT,"['frame', 'frame_color', 'shape']","['Nylon', 'Black', 'Round']",c2
16814,ID_17435,Maui Jim Pearl City Sunglasses - Black and Blue Frame/Neutral Grey Lens,"['uv_protected', 'lens', 'hinge_type', 'frame', 'frame_color']","['100%', 'Glass', 'Spring', 'Plastic', 'Black']",c2
11844,ID_12226,Supermicro RSC-R1U-E16R Riser Card - 1 x PCI Express x16,"['form_factor', 'product']","['1U', 'Riser Card']",c3
10463,ID_11552,StarTech 4 Port LP PCI Express Serial Adapter Card,"['host_interface', 'product', 'ethernet', 'form_factor']","['PCI Express', 'Multiport Serial Adapter', '4', 'Plug-in Card']",c3
18049,ID_18878,ADATA XPG Z1 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model AX4U2400W4G16-QRZ,['warranty'],['Limited Lifetime'],c3
13493,ID_13905,StarTech.com 4 Port Low Profile Native RS232 PCI Express Serial Card with 16950 UARTserial adapter,"['data_link_protocol', 'form_factor', 'device_type']","['RS-232', 'Plug-in card - low profile', 'Serial adapter']",c3
7471,ID_7102,Intel PRO/1000 PT Dual Port Server Adapter - Network adapter - PCI Express,"['data_link_protocol', 'form_factor', 'network', 'device_type']","['10Mb LAN, 100Mb LAN, GigE', 'Plug-in card', 'Wired', 'Network adapter']",c3
12460,ID_12810,Intel Pro/1000 PT PCI-e Gigabit Quad Port Ethernet NIC EXPI9014PTBLK D24262-011,"['ships_to', 'type', 'free_shipping']","['Worldwide,', 'Wired,', ', 30-Day Returns,']",c3
12826,ID_13195,665249-B21 HP Ethernet 10Gb 2-Port 560SFP+ Adapter,"['host_interface', 'network', 'warranty', 'form_factor', 'packaging']","['PCI Express x8', '10GBase-X', 'Lifetime', 'Plug-in Card', 'Sealed Static Bag']",c3
12464,ID_12796,AdT XPG Z1 4GB Desktop Memory Module (AX4U2400W4G16-SR),['number_of_modules'],['1'],c3
13997,ID_15562,Centon Electronics 2GB DDR2 SDRAM Memory Module,"['product', 'memory', 'product', 'memory_type']","['2GB DDR2 SDRAM Memory Module', 'DDR2 SDRAM', 'RAM Module', 'DDR2-800/PC2-6400']",c3
6663,ID_6640,XFX RX-480P8DFA6 AMD Radeon GTR 8GB GDDR5 DVI/HDMI/3Displayport PCI-Express Video Card,"['binding', 'color']","['Personal Computers', 'Black']",c3
1929,ID_539,Rosewill Single Parallel (SPP/PS2/EPP/ECP) Universal Low-Profile PCI card Components Other RC-302,['color'],['Beige'],c3
12795,ID_13183,AddOn AddOn 16GB DDR3 SDRAM Memory Module,"['cas_latency', 'signal_processing', 'form_factor', 'number_of_modules', 'product', 'number_of_pins', 'memory_voltage', 'error_checking', 'memory']","['CL9', 'Registered', 'DIMM', '1 x 16 GB', 'RAM Module', '240-pin', '1.35 V', 'ECC', 'DDR3 SDRAM']",c3
4440,ID_4702,Crucial 32GB DDR4 2400 MHz SO-DIMM Memory Kit (2 x 16GB),['memory_type'],['DDR4'],c3
9677,ID_9933,ZOTAC ZT-P10700B-10P GeForce GTX 1070 AMP Extreme 8GB GDDR5 Graphics Card,"['processor_count', 'color', 'memory_type']","['1', 'Black', 'GDDR5']",c3
2446,ID_2613,"EVGA GeForce GTX 1070 HYBRID GAMING, 8GB GDDR5, LED, All-In-One Water-cooling with 10CM FAN, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6178-KR","['color', 'binding', 'numberofitems', 'productgroup']","['Black, Silver', 'Personal Computers', '1', 'Personal Computer']",c3
11845,ID_12454,Corsair CMSA8GX3M2A1333C9 8GB DDR3 1333MHz memory module,['memory_voltage'],['1.5 V'],c3
6684,ID_6827,"AddOn NetScout 321-0434 Compatible TAA Compliant 10/100/1000Base-TX SFP Transceiver (Copper, 100m, RJ-45) Item # 107281","['applicationusage', 'form_factor', 'compatibility', 'ethernet']","['Data Networking', 'Hot-swappable', 'MSA Compliant', 'Gigabit Ethernet']",c3
7045,ID_9371,2GB DDR3 U-DIMM 800MHz 128Mx8 Hynix I-DIMM Industrial Memory M3UN-2GHFGCL6-D,"['availability', 'warranty']","['Usually ships within a week', 'LIFETIME']",c3
5469,ID_5534,1GB DDR1 U-DIMM 333MHz 64Mx8 Samsung I-DIMM Industrial Wide Temp Memory M1UF-1GSC2IDB-J,['warranty'],['LIFETIME'],c3
13649,ID_14000,"SYBA SI-PEX40071 8 Internal SATA III Ports PCI-Express Card, PCI-e x2 Slot, Specification V2.0 Plus Low Profile Bracket by Syba",['color'],['As Shown'],c3
15581,ID_15810,Kingston Technology - HyperX 2-Pack 4GB DDR3 SDRAM DIMM Desktop Memory Kit - Multi,"['color', 'color']","['Multi', 'Multi']",c3
4244,ID_2774,Syba 2 Port USB 3.0 and 2 Port SATA III PCIe 2.0 X 1 Card VLI/ASMedia Chipset...,"['ships_to', 'location', 'free_shipping']","['US & many other countries,', 'US,', ', 14-Day Returns,']",c3
8448,ID_8633,Intel Pro/1000 Pt Quad Port Bypass Server Adapter - INTEL - EXPI9014PTBLK (735858179355) Network Adapter,['qty'],['1'],c3
15848,ID_14478,"Startech 1 Port D-sub, 9 Pin, RS232 PCI Express Serial Board, 460.8kbit/s","['ethernet', 'interface']","['1', 'PCI Express']",c3
3702,ID_4596,PNY GeForce GTX 1050 Ti 4GB Graphics Card (VCGGTX10504PB),['color'],['Black'],c3
7989,ID_7658,Corsair Mac Memory - DDR3 - 8 GB : 2 x 4 GB - SO-DIMM 204-pin,"['data_integrity_check', 'technology', 'upgrade_type', 'form_factor', 'feature', 'product']","['Non-ECC', 'DDR3 SDRAM', 'System specific', 'SO DIMM 204-pin', 'Unbuffered', 'RAM memory']",c3
12046,ID_12391,ADDON 647897-S21-AMK 8GB DDR3 1333MHZ 2RX4 RDIMM HP 647877-B21 647877-S21,"['signal_processing', 'product', 'form_factor', 'memory', 'product']","['Registered', '8GB DDR3 SDRAM Memory Module', 'DIMM', 'DDR3 SDRAM', 'RAM Module']",c3
17147,ID_17823,128MB PC133 CL3 3.3V SDRAM 144PIN (16x8) Laptop Memory SDO133X64SC3/128/E,"['warranty', 'availability']","['LIFETIME', 'In Stock']",c3
2145,ID_2278,VisionTek Radeon HD 4350 512MB DMS59 Multi-Monitor Graphics Card,"['bus_type', 'memory_interface', 'device_type']","['PCI Express 2.0 x16', '64-bit', 'Graphics card']",c3
8597,ID_8207,HP Infiniband FDR/Ethernet 10Gb/40Gb 2port 544FLR-QSFP FlexibleLOM,"['internal', 'host_interface', 'interface', 'network']","['Yes', 'PCI-E', 'Ethernet', 'Wired']",c3
14196,ID_15540,StarTech.com 1-Port PCI Parallel Adapter Card,"['availability', 'host_interface', 'form_factor', 'environmental_certification', 'packaged_quantity']","['In Stock', 'PCI', 'Plug-in Card', 'RoHS', '1']",c3
8944,ID_7414,StarTech 2 Port PCIe SuperSpeed USB 3.0 Card Adapter with UASP - LP4 Power,"['host_interface', 'ethernet', 'form_factor', 'ethernet']","['PCI Express x1', '2', 'Plug-in Card', '2']",c3
16422,ID_16972,User manual StarTech 4-Port RS-232 Serial Native PCIe Adapter Card PEX4S553,"['interface', 'port']","['Serial', '4']",c3
6318,ID_6381,StarTech PCI Card PCIIDE2 2 Port PCI IDE Controller Adapter Card,"['rohs', 'interface', 'port', 'guarantee']","['Y', 'IDE', '2', '2yr']",c3
4155,ID_4411,4 Port 5Gbps Superspeed USB 3.0 PCI-E PCI Express Card Adapter for XP Vista Win7,['interface'],['USB 3.0'],c3
11980,ID_12264,StarTech 4 Port Portable USB 3.0 Hub with Built-in Cable - Aluminum and Compact USB Hub,"['ethernet', 'form_factor', 'http', 'packaged_quantity', 'ethernet', 'color']","['4', 'External', '//www.startech.com', '1', '4', 'Silver']",c3
4115,ID_2863,Lexmark 1GB ECC Registerd DDR 266MHZ 184PIN Major OEM Original Server Memory,"['signal_processing', 'error_checking', 'memory', 'product']","['Registered', 'ECC', 'DDR SDRAM', 'RAM Module']",c3
13523,ID_13939,StarTech 1-Port PCI Express IDE Controller Adapter Card,"['host_interface', 'bus_type', 'warranty']","['PCI Express', 'PCI Express', 'Lifetime warranty']",c3
5064,ID_5144,EVGA GeForce GTX 1070 0 SC GAMING ACX 3.0 Graphics Card 8 GB GDDR5 256-bit 1594 MHz,"['service_support', 'service_support', 'bus_type', 'technology', 'device_type', 'size']","['3 years warranty', 'Limited warranty - 3 years', 'PCI Express 3.0 x16', 'GDDR5 SDRAM', 'Graphics card', '8 GB']",c3
414,ID_459,"Gigabit PCI LAN Card, Fast Ethernet Adapter, 32-bit 33/66MHz PCI Bus, PCI Revision 2.1/2.2.",['port'],['Shenzhen'],c3
11955,ID_12256,Intel Ethernet Converged Network Adapter X520-LR1 - PCI Express x8 - 1 Port - 10,"['green_compliance_certificateauthority', 'host_interface', 'form_factor', 'ethernet', 'shipping', 'assembly']","['RoHS', 'PCI Express x8', 'Plug-in Card', '1', 'Free Shipping', 'No']",c3
10386,ID_10598,Details about GIGABYTE Radeon RX 580 DirectX 12 GV-RX580GAMING-8GD 8GB 256-Bit GDDR5 PCI Expre,"['form_factor', 'memory_interface', 'interface', 'memory_type']","['ATX', '256-Bit', 'PCI Express 3.0 x16', 'GDDR5']",c3
1569,ID_1669,8 Port RS422/485 Ethernet to Serial Adapter,['port'],['8'],c3
9148,ID_9170,ASUS: RADEON RX 550 2GB GDDR5,"['memory_interface', 'memory_type', 'package_type']","['128-bit', 'GDDR5', 'Retail']",c3
17425,ID_19008,StarTech.com 2 Port USB 3.0 PCIE Controller Card - PEXUSB3S23,"['platform', 'ethernet']","['PC', '2']",c3
4183,ID_4442,GIGABYTE Ultra Durable GA-Z170N-Gaming 5 Desktop Motherboard - Intel Z170 Chipset - Socket H4 LGA-1151,"['network', 'warranty', 'green_compliance_certificateauthority']","['Gigabit Ethernet: Yes', 'Limited Warranty: 3 Year', 'WEEE']",c3
646,ID_4081,Sonnet FWUSB2A-E Tango Express Firewire 800/USB 2.0 PCI Express Card Adapter,"['ethernet', 'form_factor', 'ethernet', 'host_interface', 'platform', 'green_compliance_certificateauthority']","['2', 'Plug-in Card', '2', 'PCI Express', 'Mac', 'RoHS']",c3
16250,ID_16805,AddOn 4GB DDR2 800MHZ 240-pin DIMM F/ Desktops,"['form_factor', 'number_of_modules', 'http', 'memory', 'memory_type']","['DIMM', '1 x 4 GB', '//www.addoncomputer.com', 'DDR2 SDRAM', 'DDR2-800/PC2-6400']",c3
16948,ID_17565,Intel E1G44ETBLK Gigabit Ethernet Quad Port Server Adapter 10/ 100/ 1000Mbps PCI-Express 4 x RJ45 [E1G44ETBLK],"['ethernet', 'form_factor', 'host_interface', 'green_compliance_certificateauthority']","['4', 'Internal', 'PCI Express x8', 'RoHS']",c3
8085,ID_9338,Dell / Intel PRO/1000 PT SINGLE PORT GIGABIT ETHERNET PCIe NIC Card U3867,"['ships_to', 'free_shipping']","['Worldwide,', ', 30-Day Returns,']",c3
1353,ID_2357,Visiontek 900320 AMD Ati Radeon HD 5450 1GB DR3 SDRAM Video Card PCIE 2.0 x16,['memory'],['DDR3 SDRAM'],c3
7484,ID_7112,HP Tesla 2070 Graphics Card - 6 GB GDDR5 SDRAM - PCI Express 2.0 x16 SH886A,"['form_factor', 'interface', 'memory']","['Plug-in Card', 'PCI Express 2.0 x16', 'Motherboards']",c3
11566,ID_11902,ZOTAC NVIDIA GeForce GTX 750 Ti 2DVI/Mini HDMI pci-e Video 1GB GDDR5,['memory_interface'],['128-bit'],c3
578,ID_62,Gigabyte GV-N1070G1 ROCK-8GD GeForce GTX Graphic Cards,['graphics_coprocessor'],['geforce gtx'],c3
13376,ID_13355,AddOn® 1GB SoDIMM (200-Pin SDRAM) DDR2 667 (PC2 5300) Memory Module,"['cas_latency', 'signal_processing', 'error_checking', 'memory', 'warranty']","['CL5', 'Unbuffered', 'Non-ECC', 'DDR2 SDRAM', 'Lifetime']",c3
14958,ID_15126,Rosewill 2-Port USB 3.0 PCI Express Card Components RC-505,['ethernet'],['2'],c3
11220,ID_11621,1gb Pc3200s Ddr400 200pin Pc3200 Ddr1 400mhz Laptop Sodimm Memory Ram,"['number_of_modules', 'platform']","['1', 'eBay US']",c3
2542,ID_3357,StarTech.com 1 Port ExpressCard Laptop Parallel Adapter Card - SPP/EPP/ECP interface cards/adapter,"['internal', 'color', 'rohs_compliance']","['Yes', 'Black', 'Yes']",c3
9962,ID_10233,"Cyberpower Blaster RX580 Six-Core Gaming PC - AMD Radeon RX 580 8GB Graphics Card, AMD FX-6300 CPU, 8GB RAM, 2TB Hard Drive, 120GB SSD, 24x DVDRW, USB Wifi, No OS, Elite 310","['hardware_platform', 'memory', 'drive_interface']","['PC', 'DDR3 SDRAM', 'Serial ATA-600']",c3
11456,ID_11787,NVIDIA Tesla K80 2 x Kepler GK210 900-22080-0000-000 24GB (12GB per GPU) 384-bit GDDR5 PCI Express 3.0 x16 GPU Accelerators for Servers,['memory_type'],['GDDR5'],c3
476,ID_238,Visiontek Radeon HD 7750 Graphic Card - 2 GB GDDR5 - PCI Express X16 (900880),"['product', 'platform', 'memory']","['Graphic Card', 'Mac', 'GDDR5']",c3
13271,ID_13676,Kingston HyperX Fury Memory White - 8GB Kit (2x4GB) - DDR3 1333MHz (NOT RETURNABLE),"['cas_latency', 'form_factor', 'number_of_modules', 'product', 'signal_processing', 'number_of_pins', 'error_checking', 'memory_voltage', 'memory']","['CL9', 'DIMM', '2 x 4 GB', 'RAM Module', 'Unbuffered', '240-pin', 'Non-ECC', '1.50 V', 'DDR3 SDRAM']",c3
18283,ID_18747,StarTech StartTech.com 1 Port Gigabit PoE+ Power over Ethernet Injector 48V / 30W - 802.3at / 802.3af - Wall-Mountable,"['warranty', 'green_compliance_certificateauthority']","['Limited Warranty: 2 Year', 'RoHS']",c3
2560,ID_3460,PNY Quadro P600 Graphic Card - 2 GB GDDR5 - PCI Express 3.0 x16 - Low-profile - Single Slot Space Required,['energy_star'],['Yes'],c3
17067,ID_17724,StarTech.com 2 Port Switched IP PDU - Remotely Managed IP Power Switch - Power control unit ( rack-mountable ) - AC 110-240 V - Ethernet - 2 output connector(s) - 1U - North America - black,"['installation_type', 'color', 'specification']","['Rack-mountable', 'Black', 'Power Protection Additional Specs']",c3
4545,ID_4514,Visiontek 900643 1 x 1GB PC3200 DDR 400MHz 184-pin DIMM Memory Module,"['signal_processing', 'form_factor', 'product', 'memory', 'error_checking']","['Unbuffered', 'DIMM', 'RAM Module', 'DDR SDRAM', 'Non-ECC']",c3
2635,ID_2916,StarTech.com PCI2S550 2 Port PCI RS232 Serial Adapter Card with 16550 UART,"['host_interface', 'form_factor', 'platform', 'product', 'green_compliance_certificateauthority']","['PCI', 'Plug-in Card', 'PC', 'Serial Adapter', 'RoHS']",c3
8296,ID_9072,IBM 49Y7962 Intel X520-DA2 Dual Port 10 Gigabit Ethernet SFP+ Adapter,['ethernet'],['2'],c3
8717,ID_9011,Addon 16gb Ddr3 Sdram Memory Module - 16 Gb - Ddr3 Sdram - 1600 Mhz - Registered...,"['signal_processing', 'product', 'memory']","['Registered', 'RAM Module', 'DDR3 SDRAM']",c3
2872,ID_2487,HP Quadro 500M Graphic Card - 560 MHz Core - 1 GB DDR3 SDRAM - MXM 3.0,"['platform', 'physical_characteristics']","['PC', 'Form Factor: Plug-in Card']",c3
4550,ID_4520,Intel Ethernet Converged Network Adapter X710-DA4,"['warranty', 'green_compliance_certificateauthority']","['Limited Warranty: Lifetime', 'RoHS']",c3
7520,ID_7149,Acer 4GB DDR3 SDRAM Memory Module,"['signal_processing', 'memory_type', 'memory_type', 'environmental_certification', 'device_supported', 'number_of_pins']","['Unbuffered', 'DDR3-1333/PC3-10600', 'DDR3 SDRAM', 'RoHS', 'Notebook', '204-pin']",c3
12873,ID_13257,AddOn 10 Gigabit Ethernet NIC w/2 Open SFP+ Slots PCIe x8 614203-B21-AOK,"['card_slot', 'host_interface', 'media_type', 'network', 'form_factor', 'product', 'device_supported', 'card_slot', 'green_compliance_certificateauthority']","['SFP+', 'PCI Express x8', 'Optical Fiber', '10GBase-SR', 'Plug-in Card', '10Gigabit Ethernet Card', 'Computer', '2', 'RoHS']",c3
6242,ID_6339,CT16G4S24AM Crucial 16GB DDR4-2400 SODIMM PC4-19200 CL17 1.2V Notebook Memory Module for Mac,['series'],['Crucial'],c3
11225,ID_11531,GIGABYTE Ultra Durable 2 Series Radeon R7 350 DirectX 12 GV-R735OC-2GI (rev. 1.0) 2GB 128-Bit DDR3 PCI Express 3.0 x16 ATX Video Card,"['memory_interface', 'form_factor', 'interface', 'memory_type', 'hdmi']","['128-Bit', 'ATX', 'PCI Express 3.0 x16', 'DDR3', '1 x HDMI']",c3
4650,ID_5069,Patriot Viper 4 8GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Memory (Desktop Memory) Model PV48G240C5,"['cas_latency', 'type']","['15', '288-Pin DDR4 SDRAM']",c3
8224,ID_8186,Corsair Vengeance 8GB 1x8GB DDR3 1600 MHz PC3 12800 Desktop Memory 1.5V #7DG,"['number_of_pins', 'ships_to', 'location', 'free_shipping', 'numberofitems']","['240', 'US & many other countries,', 'US,', ', 30-Day Returns,', '1,']",c3
1318,ID_2165,StarTech 2 Port PCI RS232 Serial Adapter Card with 16550 UART - PCI2S550,"['host_interface', 'network', 'compatibility']","['PCI', 'Wired', 'PC']",c3
1320,ID_2167,EXPI9301CT Gigabit CT Desktop NIC PCI-e Network Adapter (INTEL 82574L Chipset),"['ships_to', 'location', 'free_shipping', 'type']","['Worldwide,', 'HongKong,', ', 30-Day Returns,', 'Wired,']",c3
4822,ID_5763,Syba SI-PEX30017 FireWire 2 External + 1 Internal Ports 1394A PCIe Card with Full and Low Profile Brackets,['memory'],['Motherboards'],c3
1325,ID_2187,Gigabyte GeForce GTX 950 Graphics Card (GV-N950WF2OC-2GD),"['graphics_coprocessor', 'max_screen_resolution', 'memory_type', 'processor_count']","['Nvidia GeForce', '4096 x 2160', 'GDDR5', '1']",c3
2791,ID_2574,Corsair CMK8GX4M1A2400C14 8 GB Vengeance LPX DDR4 Memory Module - Black,"['processor_count', 'memory_type', 'color']","['1', 'DDR4 SDRAM', 'Black']",c3
5945,ID_6055,"VisionTek 2-Port USB 3.0 PCI Express Expansion Card, P/N: 900598.",['type'],['N/A'],c3
15559,ID_16753,CP Technologies SFP-3211 SFP (mini-GBIC) - 1 x 1000Base-X,['product'],['SFP (mini-GBIC)'],c3
17089,ID_17770,Crucial 8 GB SO-DIMM 204-pin DDR3L SDRAM,"['data_integrity_check', 'cas_latency', 'type', 'form_factor', 'upgrade_type', 'color', 'packaged_quantity', 'technology', 'memory_type', 'compatibility']","['Non-ECC', 'CL11', 'Limited lifetime warranty', 'SO-DIMM 204-pin', 'Generic', 'Green', '1', 'DDR3L SDRAM', 'PC3-12800', 'PC']",c3
3326,ID_3516,GeForce GT630 2GB DDR3 02GP32639KR By EVGA,['memory'],['Motherboards'],c3
13205,ID_13603,512MB DDR1 U-DIMM 400MHz 64Mx8 Samsung I-DIMM Industrial Wide Temp Memory M1UF-12SC2I03-J,"['availability', 'warranty']","['Usually ships within a week', 'LIFETIME']",c3
6552,ID_5947,SI-PEX40057 IO Crest 4-Port PCI-e 2.0 SATA III,['warranty'],['Lazada refund warranty only'],c3
8173,ID_8278,Dell KH276 Silicon Image Orion PCI-Express Video Graphics Card,"['binding', 'label']","['Personal Computers', 'Dell Computers']",c3
14686,ID_18579,AddOn JEDEC Standard Factory Original 16GB DDR4-2133MHz Registered ECC Dual Rank x4 1.2V 288-pin CL15 RDIMM,"['signal_processing', 'memory_voltage', 'memory', 'http', 'form_factor', 'product', 'memory_type']","['Registered', '1.20 V', 'DDR4 SDRAM', '//www.addoncomputer.com', 'DIMM', 'RAM Module', 'DDR4-2133/PC4-17000']",c3
5956,ID_6170,ATI HD 5770 - Radeon HD5770 - Graphiccard - 1GB GDDR5,"['bus_type', 'memory_interface']","['PCI Express 2.0 x16', '128-bit']",c3
9025,ID_9209,Western Digital Elements WDBWLG0040HBK-NESN 4 TB External Hard Drive,"['network', 'warranty', 'green_compliance_certificateauthority']","['Wireless LAN: No', 'Limited Warranty: 1 Year', 'RoHS']",c4
18047,ID_18879,"Toshiba 3.5"", 2TB, SAS 6GB, Enterprise Hard Drive, 7200RPM, 64MB Cache","['interface', 'speed', 'package_type']","['SAS', '7200 RPM', 'Retail']",c4
9436,ID_9610,"Seagate Desktop HDD ST3250820A - Hard drive - 250 GB - internal - 3.5"" - ATA-100 - 7200 rpm - buffer: 8 MB (ST3250820A)","['form_factor', 'spindle_speed', 'specification']","['3.5""', '7200 RPM', 'Hard Drives Additional Specs']",c4
3616,ID_3811,"HP 300 GB 2.5"" Internal Hard Drive","['product', 'drive_interface', 'packaged_quantity', 'drive_size']","['Hard Drive', 'SAS', '1', 'Internal']",c4
12074,ID_12407,WD 1TB My Passport Portable Hard Drive USB 3.0 Model WDBYNN0010BWT-WESN White,['new'],['69'],c4
16759,ID_17269,81Y9802 81Y9803 500GB 6Gbps 3.5 HDD SATA 1 Hard Drive for IBM x3300M4 x3630M4,"['size', 'rpm']","['3.5', '7200']",c4
1421,ID_2121,AXIOM 480GB SSD SATA ENTERPRISE EV100 2.5IN HOT-SWAP 6GB/S,"['environmental_certification', 'drive_size', 'drive_size', 'drive_interface', 'product']","['RoHS', 'Internal', '2.5""', 'SATA', 'Solid State Drive']",c4
16183,ID_15833,625609-B21 HP 1-TB 3G 7.2K 2.5 SATA HDD,"['interface', 'packaging', 'spindle_speed', 'warranty']","['Serial ATA', 'Sealed Static Bag', '7200RPM', 'Lifetime']",c4
2979,ID_3195,"Seagate ST10000NM0086 10 TB 3.5"" Internal Hard Drive",['warranty'],['Limited Warranty: 5 Year'],c4
5221,ID_5263,HGST Ultrastar 7K4000 (4TB) 3.5 inches Hard Disk Drive 7200rpm Enterprise SAS 6Gb/s 25.4mm 64MB Data Buffer (Internal),"['enclosure', 'product']","['Internal', 'Hard Drive']",c4
13603,ID_14002,"320GB Toshiba 2.5-inch SATA laptop hard drive (5400rpm, 8MB cache)",['interface'],['SATA'],c4
1783,ID_387,"Seagate SkyHawk Surveillance 3.5"" 1TB ST1000VX005 7200rpm 64MB Cache Hard Disk Drive","['cpu', 'case']","['Intel| AMD|', 'With PSU| Without PSU| Mini-ITX Cases|']",c4
11254,ID_11513,Seagate Backup Plus Slim 2TB External Hard Drive - Blue (STDR2000102),['hard_drive_speed'],['5400 RPM'],c4
7368,ID_9345,"AUKEY USB-C to USB-C Cable, USB 2.0 Type-C Cable Braided Nylon (6.6ft/2m) for MacBook Pro, Nintendo Switch, Nexus 6P 5X, Google Pixel and More",['color'],['Black'],c4
16734,ID_17250,WD 1TB Elements Portable External Hard Drive - USB 3.0 - WDBUZG0010BBK-EESN,"['hardware_platform', 'color']","['mac', 'Black']",c4
11406,ID_11660,Edge Memory 500GB E3 SATA SSD 2.5in 6BG/s (PE246525),['mtbf'],"['1,500,000 hours']",c4
2097,ID_1922,IBM 39M4590 146GB 10K rpm 3.5inch FC Server hard disk drive,['min_order'],['1'],c4
